tick,t_ms,joint,q,dq,q_traj,dq_traj,q_des,target,target_raw,q_env_lo,q_env_hi,lead,lead_sat,settle_error,phase,friction_mode,tau_p,tau_g,tau_f,tau_d,tau_ff_cmd,tau_meas,dq_mit,kp,kd,joint_stuck,planner_frozen
472,2360,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.265083,0.000000,8.000,2.000,0,0
473,2365,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.334666,0.000000,8.000,2.000,0,0
474,2370,right_shoulder_pitch,1.496060,-0.023964,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.343822,0.000000,8.000,2.000,0,0
475,2375,right_shoulder_pitch,1.496444,0.023969,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.371287,0.000000,8.000,2.000,0,0
476,2380,right_shoulder_pitch,1.496444,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.334666,0.000000,8.000,2.000,0,0
477,2385,right_shoulder_pitch,1.496060,-0.023965,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.391429,0.000000,8.000,2.000,0,0
478,2390,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.349315,0.000000,8.000,2.000,0,0
479,2395,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.327342,0.000000,8.000,2.000,0,0
480,2400,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.360301,0.000000,8.000,2.000,0,0
481,2405,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.320018,0.000000,8.000,2.000,0,0
482,2410,right_shoulder_pitch,1.496444,0.023964,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.310863,0.000000,8.000,2.000,0,0
483,2415,right_shoulder_pitch,1.496060,-0.023969,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.303538,0.000000,8.000,2.000,0,0
484,2420,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.320018,0.000000,8.000,2.000,0,0
485,2425,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.385936,0.000000,8.000,2.000,0,0
486,2430,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.336497,0.000000,8.000,2.000,0,0
487,2435,right_shoulder_pitch,1.496444,0.023972,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.349315,0.000000,8.000,2.000,0,0
488,2440,right_shoulder_pitch,1.496060,-0.023962,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.307200,0.000000,8.000,2.000,0,0
489,2445,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.310863,0.000000,8.000,2.000,0,0
490,2450,right_shoulder_pitch,1.496444,0.023978,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012444,0,-0.012444,Hold,settle,-0.099552,2.465290,-0.037332,0.000000,2.427958,2.329173,0.000000,8.000,2.000,0,0
491,2455,right_shoulder_pitch,1.496060,-0.023967,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.331004,0.000000,8.000,2.000,0,0
492,2460,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.307200,0.000000,8.000,2.000,0,0
493,2465,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.360301,0.000000,8.000,2.000,0,0
494,2470,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.358470,0.000000,8.000,2.000,0,0
495,2475,right_shoulder_pitch,1.496060,0.000000,1.484000,0.000000,1.484000,1.484000,1.484000,-0.872665,3.141593,-0.012060,0,-0.012060,Hold,settle,-0.096484,2.465219,-0.036181,0.000000,2.429038,2.336497,0.000000,8.000,2.000,0,0
496,2480,right_shoulder_pitch,1.496444,0.023993,1.495581,-0.172500,1.495581,0.000000,0.000000,-0.872665,3.141593,-0.000862,0,-1.496444,Accelerate,traj_vel,-0.006900,2.465290,-0.150000,-0.392987,1.922303,2.341990,-0.172500,8.000,2.000,0,0
497,2485,right_shoulder_pitch,1.496060,-0.011981,1.494606,-0.195000,1.466060,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.496060,Accelerate,traj_vel,-0.240000,2.465219,-0.150000,-0.419999,1.895220,2.371287,-0.195000,8.000,2.000,1,0
498,2490,right_shoulder_pitch,1.496060,0.000000,1.493519,-0.217500,1.466060,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.496060,Accelerate,traj_vel,-0.240000,2.465219,-0.150000,-0.457499,1.857720,1.981262,-0.217500,8.000,2.000,1,0
499,2495,right_shoulder_pitch,1.495293,-0.047959,1.492319,-0.240000,1.465293,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.495293,Accelerate,traj_vel,-0.240000,2.465077,-0.150000,-0.472895,1.842182,1.810967,-0.240000,8.000,2.000,1,0
500,2500,right_shoulder_pitch,1.494527,-0.047931,1.491006,-0.262500,1.464527,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.494527,Accelerate,traj_vel,-0.240000,2.464933,-0.150000,-0.495706,1.819227,1.668141,-0.262500,8.000,2.000,1,0
501,2505,right_shoulder_pitch,1.493376,-0.071896,1.489581,-0.285000,1.489581,0.000000,0.000000,-0.872665,3.141593,-0.003795,0,-1.493376,Accelerate,traj_vel,-0.030356,2.464715,-0.150000,-0.512081,1.802634,1.646168,-0.285000,8.000,2.000,0,0
502,2510,right_shoulder_pitch,1.491842,-0.095861,1.488044,-0.307500,1.488044,0.000000,0.000000,-0.872665,3.141593,-0.003798,0,-1.491842,Accelerate,traj_vel,-0.030384,2.464419,-0.150000,-0.523630,1.790788,1.618702,-0.307500,8.000,2.000,0,0
503,2515,right_shoulder_pitch,1.491075,-0.047941,1.486394,-0.330000,1.486394,0.000000,0.000000,-0.872665,3.141593,-0.004681,0,-1.491075,Accelerate,traj_vel,-0.037448,2.464268,-0.150000,-0.567502,1.746766,1.752373,-0.330000,8.000,2.000,0,0
504,2520,right_shoulder_pitch,1.489925,-0.071930,1.484631,-0.352500,1.484631,0.000000,0.000000,-0.872665,3.141593,-0.005293,0,-1.489925,Accelerate,traj_vel,-0.042345,2.464040,-0.150000,-0.599662,1.714378,1.757866,-0.352500,8.000,2.000,0,0
505,2525,right_shoulder_pitch,1.489158,-0.047917,1.482756,-0.375000,1.482756,0.000000,0.000000,-0.872665,3.141593,-0.006401,0,-1.489158,Accelerate,traj_vel,-0.051209,2.463886,-0.150000,-0.647038,1.666848,1.638844,-0.375000,8.000,2.000,0,0
506,2530,right_shoulder_pitch,1.489158,0.000000,1.480769,-0.397500,1.480769,0.000000,0.000000,-0.872665,3.141593,-0.008389,0,-1.489158,Accelerate,traj_vel,-0.067109,2.463886,-0.150000,-0.717779,1.596108,1.547288,-0.397500,8.000,2.000,0,0
507,2535,right_shoulder_pitch,1.489158,0.000000,1.478669,-0.420000,1.478669,0.000000,0.000000,-0.871800,3.141593,-0.010489,0,-1.489158,Accelerate,traj_vel,-0.083909,2.463886,-0.150000,-0.782084,1.531802,1.620533,-0.420000,8.000,2.000,0,0
508,2540,right_shoulder_pitch,1.489158,0.000000,1.476456,-0.442500,1.476456,0.000000,0.000000,-0.870272,3.141593,-0.012701,0,-1.489158,Accelerate,traj_vel,-0.101609,2.463886,-0.150000,-0.841563,1.472323,1.494187,-0.442500,8.000,2.000,0,0
509,2545,right_shoulder_pitch,1.489158,0.000000,1.474131,-0.465000,1.474131,0.000000,0.000000,-0.868688,3.141593,-0.015026,0,-1.489158,Accelerate,traj_vel,-0.120209,2.463886,-0.150000,-0.897422,1.416464,1.494187,-0.465000,8.000,2.000,0,0
510,2550,right_shoulder_pitch,1.489541,0.023965,1.471694,-0.487500,1.471694,0.000000,0.000000,-0.867047,3.141593,-0.017847,0,-1.489541,Accelerate,traj_vel,-0.142777,2.463964,-0.150000,-0.962549,1.351414,1.386151,-0.487500,8.000,2.000,0,0
511,2555,right_shoulder_pitch,1.489158,-0.023969,1.469144,-0.510000,1.469144,0.000000,0.000000,-0.865350,3.141593,-0.020014,0,-1.489158,Accelerate,traj_vel,-0.160109,2.463886,-0.150000,-0.998678,1.315209,1.338540,-0.510000,8.000,2.000,0,0
512,2560,right_shoulder_pitch,1.488774,-0.023961,1.466481,-0.532500,1.466481,0.000000,0.000000,-0.863597,3.141593,-0.022293,0,-1.488774,Accelerate,traj_vel,-0.178341,2.463809,-0.150000,-1.037028,1.276781,1.248819,-0.532500,8.000,2.000,0,0
513,2565,right_shoulder_pitch,1.488007,-0.047943,1.463706,-0.555000,1.463706,0.000000,0.000000,-0.861788,3.141593,-0.024301,0,-1.488007,Accelerate,traj_vel,-0.194405,2.463653,-0.150000,-1.065049,1.248604,1.157262,-0.555000,8.000,2.000,0,0
514,2570,right_shoulder_pitch,1.487624,-0.023976,1.460819,-0.577500,1.460819,0.000000,0.000000,-0.859922,3.141593,-0.026805,0,-1.487624,Accelerate,traj_vel,-0.214437,2.463574,-0.150000,-1.109299,1.204275,1.118810,-0.577500,8.000,2.000,0,0
515,2575,right_shoulder_pitch,1.487240,-0.023965,1.457819,-0.600000,1.457819,0.000000,0.000000,-0.858000,3.141593,-0.029421,0,-1.487240,Accelerate,traj_vel,-0.235369,2.463495,-0.150000,-1.153742,1.159754,1.146276,-0.600000,8.000,2.000,0,0
516,2580,right_shoulder_pitch,1.486473,-0.047937,1.454706,-0.622500,1.454706,0.000000,0.000000,-0.856022,3.141593,-0.031767,0,-1.486473,Accelerate,traj_vel,-0.254133,2.463336,-0.150000,-1.186337,1.126999,1.045564,-0.622500,8.000,2.000,0,0
517,2585,right_shoulder_pitch,1.485706,-0.047931,1.451481,-0.645000,1.451481,0.000000,0.000000,-0.853988,3.141593,-0.034225,0,-1.485706,Accelerate,traj_vel,-0.273797,2.463176,-0.150000,-1.222038,1.091138,0.968657,-0.645000,8.000,2.000,0,0
518,2590,right_shoulder_pitch,1.484555,-0.071930,1.448144,-0.667500,1.448144,0.000000,0.000000,-0.851897,3.141593,-0.036411,0,-1.484555,Accelerate,traj_vel,-0.291287,2.462932,-0.150000,-1.248063,1.064869,1.016268,-0.667500,8.000,2.000,0,0
519,2595,right_shoulder_pitch,1.482637,-0.119907,1.444694,-0.690000,1.444694,0.000000,0.000000,-0.849750,3.141593,-0.037943,0,-1.482637,Accelerate,traj_vel,-0.303547,2.462520,-0.150000,-1.254844,1.057676,1.177404,-0.690000,8.000,2.000,0,0
520,2600,right_shoulder_pitch,1.478802,-0.239640,1.441131,-0.712500,1.441131,0.000000,0.000000,-0.847547,3.141593,-0.037671,0,-1.478802,Accelerate,traj_vel,-0.301368,2.461667,-0.150000,-1.211313,1.100354,1.190221,-0.712500,8.000,2.000,0,0
521,2605,right_shoulder_pitch,1.473050,-0.359544,1.437456,-0.735000,1.437456,0.000000,0.000000,-0.845288,3.141593,-0.035594,0,-1.473050,Accelerate,traj_vel,-0.284748,2.460320,-0.150000,-1.129962,1.180357,1.217687,-0.735000,8.000,2.000,0,0
522,2610,right_shoulder_pitch,1.466914,-0.383451,1.433669,-0.757500,1.433669,0.000000,0.000000,-0.842972,3.141593,-0.033245,0,-1.466914,Accelerate,traj_vel,-0.265961,2.458793,-0.150000,-1.068246,1.240547,0.985136,-0.757500,8.000,2.000,0,0
523,2615,right_shoulder_pitch,1.457709,-0.574925,1.429769,-0.780000,1.429769,0.000000,0.000000,-0.840600,3.141593,-0.027940,0,-1.457709,Accelerate,traj_vel,-0.223524,2.456329,-0.150000,-0.937472,1.368857,1.157262,-0.780000,8.000,2.000,0,0
524,2620,right_shoulder_pitch,1.448122,-0.599775,1.425756,-0.802500,1.425756,0.000000,0.000000,-0.838172,3.141593,-0.022366,0,-1.448122,Accelerate,traj_vel,-0.178925,2.453542,-0.150000,-0.838217,1.465325,1.133459,-0.802500,8.000,2.000,0,0
525,2625,right_shoulder_pitch,1.436234,-0.742850,1.421631,-0.825000,1.421631,0.000000,0.000000,-0.835688,3.141593,-0.014602,0,-1.436234,Accelerate,traj_vel,-0.116818,2.449772,-0.150000,-0.703487,1.596285,2.087467,-0.825000,8.000,2.000,0,0
526,2630,right_shoulder_pitch,1.423194,-0.814994,1.417394,-0.847500,1.417394,0.000000,0.000000,-0.833147,3.141593,-0.005800,0,-1.423194,Accelerate,traj_vel,-0.046401,2.445240,-0.150000,-0.577619,1.717621,1.168249,-0.847500,8.000,2.000,0,0
527,2635,right_shoulder_pitch,1.411689,-0.719002,1.413044,-0.870000,1.411689,0.000000,0.000000,-0.830550,3.141593,0.000000,0,-1.411689,Accelerate,traj_vel,0.000000,2.440895,-0.150000,-0.542463,1.748432,1.682789,-0.870000,8.000,2.000,0,0
528,2640,right_shoulder_pitch,1.398650,-0.815227,1.408581,-0.892500,1.398650,0.000000,0.000000,-0.827897,3.141593,0.000000,0,-1.398650,Accelerate,traj_vel,0.000000,2.435580,-0.150000,-0.479233,1.806347,2.241279,-0.892500,8.000,2.000,0,0
529,2645,right_shoulder_pitch,1.384460,-0.886865,1.404006,-0.915000,1.384460,0.000000,0.000000,-0.825188,3.141593,0.000000,0,-1.384460,Accelerate,traj_vel,0.000000,2.429326,-0.150000,-0.407242,1.872084,1.380658,-0.915000,8.000,2.000,0,0
530,2650,right_shoulder_pitch,1.372571,-0.742841,1.399319,-0.937500,1.372571,0.000000,0.000000,-0.822422,3.141593,0.000000,0,-1.372571,Accelerate,traj_vel,0.000000,2.423710,-0.150000,-0.436511,1.837199,2.169868,-0.937500,8.000,2.000,0,0
531,2655,right_shoulder_pitch,1.359532,-0.814970,1.394519,-0.960000,1.394519,0.000000,0.000000,-0.819600,3.141593,0.034987,0,-1.359532,Accelerate,traj_vel,0.279898,2.417156,-0.150000,-0.433649,1.833508,2.140567,-0.960000,8.000,2.000,0,0
532,2660,right_shoulder_pitch,1.347643,-0.742889,1.389606,-0.982500,1.389606,0.000000,0.000000,-0.816722,3.141593,0.041963,0,-1.347643,Accelerate,traj_vel,0.335705,2.410823,-0.150000,-0.478792,1.782031,1.406293,-0.982500,8.000,2.000,0,0
533,2665,right_shoulder_pitch,1.337288,-0.647395,1.384606,-1.000000,1.384606,0.000000,0.000000,-0.814444,3.141593,0.047318,0,-1.337288,Cruise,traj_vel,0.378546,2.405028,-0.150000,-0.561646,1.693382,2.534258,-1.000000,8.000,2.000,0,0
534,2670,right_shoulder_pitch,1.326167,-0.695064,1.379606,-1.000000,1.379606,0.000000,0.000000,-0.814444,3.141593,0.053440,0,-1.326167,Cruise,traj_vel,0.427517,2.398518,-0.150000,-0.573703,1.674815,2.279731,-1.000000,8.000,2.000,0,0
535,2675,right_shoulder_pitch,1.315812,-0.647103,1.374606,-1.000000,1.374606,0.000000,0.000000,-0.814444,3.141593,0.058794,0,-1.315812,Cruise,traj_vel,0.470352,2.392190,-0.150000,-0.606726,1.635464,1.644337,-1.000000,8.000,2.000,0,0
536,2680,right_shoulder_pitch,1.308525,-0.455440,1.369606,-1.000000,1.369606,0.000000,0.000000,-0.814444,3.141593,0.061081,0,-1.308525,Cruise,traj_vel,0.488649,2.387583,-0.150000,-0.727324,1.510258,2.144229,-1.000000,8.000,2.000,0,0
537,2685,right_shoulder_pitch,1.300088,-0.527212,1.364606,-1.000000,1.364606,0.000000,0.000000,-0.814444,3.141593,0.064518,0,-1.300088,Cruise,traj_vel,0.516145,2.382090,-0.150000,-0.781887,1.450203,2.620318,-1.000000,8.000,2.000,0,0
538,2690,right_shoulder_pitch,1.292035,-0.503531,1.359606,-1.000000,1.359606,0.000000,0.000000,-0.814444,3.141593,0.067571,0,-1.292035,Cruise,traj_vel,0.540571,2.376689,-0.150000,-0.834650,1.392039,1.778008,-1.000000,8.000,2.000,0,0
539,2695,right_shoulder_pitch,1.285515,-0.407474,1.354606,-1.000000,1.354606,0.000000,0.000000,-0.814444,3.141593,0.069092,0,-1.285515,Cruise,traj_vel,0.552733,2.372203,-0.150000,-0.922250,1.299953,1.737725,-1.000000,8.000,2.000,0,0
540,2700,right_shoulder_pitch,1.279763,-0.359476,1.349606,-1.000000,1.349606,0.000000,0.000000,-0.814444,3.141593,0.069844,0,-1.279763,Cruise,traj_vel,0.558752,2.368162,-0.150000,-1.011950,1.206212,1.759697,-1.000000,8.000,2.000,0,0
541,2705,right_shoulder_pitch,1.275161,-0.287625,1.344606,-1.000000,1.344606,0.000000,0.000000,-0.814444,3.141593,0.069446,0,-1.275161,Cruise,traj_vel,0.555567,2.364872,-0.150000,-1.115150,1.099722,1.843929,-1.000000,8.000,2.000,0,0
542,2710,right_shoulder_pitch,1.269792,-0.335481,1.339606,-1.000000,1.339606,0.000000,0.000000,-0.814444,3.141593,0.069815,0,-1.269792,Cruise,traj_vel,0.558519,2.360971,-0.150000,-1.168622,1.042349,2.147892,-1.000000,8.000,2.000,0,0
543,2715,right_shoulder_pitch,1.263655,-0.383717,1.334606,-1.000000,1.334606,0.000000,0.000000,-0.814444,3.141593,0.070952,0,-1.263655,Cruise,traj_vel,0.567612,2.356429,-0.150000,-1.184608,1.021821,1.820126,-1.000000,8.000,2.000,0,0
544,2720,right_shoulder_pitch,1.259053,-0.287594,1.329606,-1.000000,1.329606,0.000000,0.000000,-0.814444,3.141593,0.070553,0,-1.259053,Cruise,traj_vel,0.564428,2.352965,-0.150000,-1.244659,0.958306,1.574754,-1.000000,8.000,2.000,0,0
545,2725,right_shoulder_pitch,1.254451,-0.287579,1.324606,-1.000000,1.324606,0.000000,0.000000,-0.814444,3.141593,0.070155,0,-1.254451,Cruise,traj_vel,0.561244,2.349450,-0.150000,-1.289705,0.909745,1.567429,-1.000000,8.000,2.000,0,0
546,2730,right_shoulder_pitch,1.248315,-0.383527,1.319606,-1.000000,1.319606,0.000000,0.000000,-0.814444,3.141593,0.071291,0,-1.248315,Cruise,traj_vel,0.570331,2.344687,-0.150000,-1.275515,0.919172,1.598561,-1.000000,8.000,2.000,0,0
547,2735,right_shoulder_pitch,1.242179,-0.383465,1.314606,-1.000000,1.314606,0.000000,0.000000,-0.814444,3.141593,0.072427,0,-1.242179,Cruise,traj_vel,0.579419,2.339836,-0.150000,-1.264904,0.924932,1.320230,-1.000000,8.000,2.000,0,0
548,2740,right_shoulder_pitch,1.237193,-0.311689,1.309606,-1.000000,1.309606,0.000000,0.000000,-0.814444,3.141593,0.072413,0,-1.237193,Cruise,traj_vel,0.579308,2.335828,-0.150000,-1.292833,0.892995,1.688282,-1.000000,8.000,2.000,0,0
549,2745,right_shoulder_pitch,1.231057,-0.383496,1.304606,-1.000000,1.304606,0.000000,0.000000,-0.814444,3.141593,0.073549,0,-1.231057,Cruise,traj_vel,0.588396,2.330818,-0.150000,-1.277877,0.902941,2.006897,-1.000000,8.000,2.000,0,0
550,2750,right_shoulder_pitch,1.224154,-0.431345,1.299606,-1.000000,1.299606,0.000000,0.000000,-0.814444,3.141593,0.075452,0,-1.224154,Cruise,traj_vel,0.603619,2.325075,-0.150000,-1.242735,0.932340,1.646168,-1.000000,8.000,2.000,0,0
551,2755,right_shoulder_pitch,1.218018,-0.383551,1.294606,-1.000000,1.294606,0.000000,0.000000,-0.814444,3.141593,0.076588,0,-1.218018,Cruise,traj_vel,0.612707,2.319878,-0.150000,-1.240276,0.929602,1.314737,-1.000000,8.000,2.000,0,0
552,2760,right_shoulder_pitch,1.212649,-0.335569,1.289606,-1.000000,1.289606,0.000000,0.000000,-0.814444,3.141593,0.076958,0,-1.212649,Cruise,traj_vel,0.615664,2.315258,-0.150000,-1.262423,0.902836,1.538132,-1.000000,8.000,2.000,0,0
553,2765,right_shoulder_pitch,1.205362,-0.455450,1.284606,-1.000000,1.284606,0.000000,0.000000,-0.814444,3.141593,0.079244,0,-1.205362,Cruise,traj_vel,0.633955,2.308883,-0.150000,-1.219092,0.939791,1.699272,-1.000000,8.000,2.000,0,0
554,2770,right_shoulder_pitch,1.198076,-0.455404,1.279606,-1.000000,1.279606,0.000000,0.000000,-0.814444,3.141593,0.081531,0,-1.198076,Cruise,traj_vel,0.652246,2.302384,-0.150000,-1.186617,0.965767,1.891537,-1.000000,8.000,2.000,0,0
555,2775,right_shoulder_pitch,1.191173,-0.431379,1.274606,-1.000000,1.274606,0.000000,0.000000,-0.814444,3.141593,0.083434,0,-1.191173,Cruise,traj_vel,0.667469,2.296116,-0.150000,-1.174273,0.971842,1.919003,-1.000000,8.000,2.000,0,0
556,2780,right_shoulder_pitch,1.184269,-0.430774,1.269606,-1.000000,1.269606,0.000000,0.000000,-0.814444,3.141593,0.085337,0,-1.184269,Cruise,traj_vel,0.682698,2.289736,-0.150000,-1.165318,0.974419,1.519822,-1.000000,8.000,2.000,0,0
557,2785,right_shoulder_pitch,1.177366,-0.344742,1.264606,-1.000000,1.227366,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.177366,Cruise,traj_vel,0.400000,2.283249,-0.150000,-1.201617,0.931632,1.371503,-1.000000,8.000,2.000,0,0
558,2790,right_shoulder_pitch,1.169313,-0.503254,1.259606,-1.000000,1.219313,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.169313,Cruise,traj_vel,0.400000,2.275543,-0.150000,-1.149586,0.975957,1.895199,-1.000000,8.000,2.000,0,0
559,2795,right_shoulder_pitch,1.161642,-0.320224,1.254606,-1.000000,1.211642,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.161642,Cruise,traj_vel,0.400000,2.268065,-0.150000,-1.202077,0.915988,1.882381,-1.000000,8.000,2.000,0,0
560,2800,right_shoulder_pitch,1.151288,-0.517917,1.249606,-1.000000,1.201288,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.151288,Cruise,traj_vel,0.400000,2.257761,-0.150000,-1.142599,0.965161,1.463056,-1.000000,8.000,2.000,0,0
561,2805,right_shoulder_pitch,1.142084,-0.460143,1.244606,-1.000000,1.192084,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.142084,Cruise,traj_vel,0.400000,2.248397,-0.150000,-1.126878,0.971519,1.257974,-1.000000,8.000,2.000,0,0
562,2810,right_shoulder_pitch,1.133263,-0.367560,1.239606,-1.000000,1.183263,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.133263,Cruise,traj_vel,0.400000,2.239245,-0.150000,-1.161379,0.927866,1.847591,-1.000000,8.000,2.000,0,0
563,2815,right_shoulder_pitch,1.119457,-0.862867,1.234606,-1.000000,1.169457,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.119457,Cruise,traj_vel,0.400000,2.224571,-0.150000,-0.939600,1.134971,1.477708,-1.000000,8.000,2.000,0,0
564,2820,right_shoulder_pitch,1.111786,-0.479367,1.229606,-1.000000,1.161786,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.111786,Cruise,traj_vel,0.400000,2.216235,-0.150000,-0.965017,1.101218,1.237832,-1.000000,8.000,2.000,0,0
565,2825,right_shoulder_pitch,1.103733,-0.503390,1.224606,-1.000000,1.153733,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.103733,Cruise,traj_vel,0.400000,2.207342,-0.150000,-0.972068,1.085274,1.345865,-1.000000,8.000,2.000,0,0
566,2830,right_shoulder_pitch,1.096447,-0.455430,1.219606,-1.000000,1.146447,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.096447,Cruise,traj_vel,0.400000,2.199173,-0.150000,-1.001336,1.047837,1.882381,-1.000000,8.000,2.000,0,0
567,2835,right_shoulder_pitch,1.086858,-0.597582,1.214606,-1.000000,1.136858,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.086858,Cruise,traj_vel,0.400000,2.188245,-0.150000,-0.952211,1.086034,2.122257,-1.000000,8.000,2.000,0,0
568,2840,right_shoulder_pitch,1.078421,-0.528827,1.209606,-1.000000,1.128421,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.078421,Cruise,traj_vel,0.400000,2.178464,-0.150000,-0.949745,1.078719,1.036409,-1.000000,8.000,2.000,0,0
569,2845,right_shoulder_pitch,1.071519,-0.431373,1.204606,-1.000000,1.121519,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.071519,Cruise,traj_vel,0.400000,2.170345,-0.150000,-0.996622,1.023723,1.411786,-1.000000,8.000,2.000,0,0
570,2850,right_shoulder_pitch,1.063848,-0.479469,1.199606,-1.000000,1.113848,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.063848,Cruise,traj_vel,0.400000,2.161202,-0.150000,-1.007732,1.003470,1.798149,-1.000000,8.000,2.000,0,0
571,2855,right_shoulder_pitch,1.055027,-0.551287,1.194606,-1.000000,1.105027,0.000000,0.000000,-0.814444,3.141593,0.050000,1,-1.055027,Cruise,traj_vel,0.400000,2.150531,-0.150000,-0.980156,1.020376,2.083805,-1.000000,8.000,2.000,0,0
