tick,t_ms,joint,q,dq,q_traj,dq_traj,q_des,target,target_raw,q_env_lo,q_env_hi,lead,lead_sat,settle_error,phase,friction_mode,tau_p,tau_g,tau_f,tau_d,tau_ff_cmd,tau_meas,dq_mit,kp,kd,joint_stuck,planner_frozen
207,1035,right_shoulder_pitch,0.616679,0.287610,0.507261,0.500000,0.566679,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.867321,Cruise,traj_vel,-0.400000,1.429699,0.150000,0.478097,2.057796,1.483201,0.500000,8.000,2.000,0,0
208,1040,right_shoulder_pitch,0.620514,0.239726,0.509761,0.500000,0.570514,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.863486,Cruise,traj_vel,-0.400000,1.437423,0.150000,0.488710,2.076133,1.724907,0.500000,8.000,2.000,0,0
209,1045,right_shoulder_pitch,0.624732,0.263578,0.512261,0.500000,0.574732,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.859268,Cruise,traj_vel,-0.400000,1.445894,0.150000,0.484743,2.080638,1.633351,0.500000,8.000,2.000,0,0
210,1050,right_shoulder_pitch,0.629335,0.287686,0.514761,0.500000,0.579335,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.854665,Cruise,traj_vel,-0.400000,1.455108,0.150000,0.469715,2.074823,1.737725,0.500000,8.000,2.000,0,0
211,1055,right_shoulder_pitch,0.634321,0.311673,0.517261,0.500000,0.584321,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.849679,Cruise,traj_vel,-0.400000,1.465053,0.150000,0.446450,2.061503,1.869564,0.500000,8.000,2.000,0,0
212,1060,right_shoulder_pitch,0.638156,0.239617,0.519761,0.500000,0.588156,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.845844,Cruise,traj_vel,-0.400000,1.472679,0.150000,0.465029,2.087708,1.768852,0.500000,8.000,2.000,0,0
213,1065,right_shoulder_pitch,0.641607,0.215771,0.522261,0.500000,0.591607,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.842393,Cruise,traj_vel,-0.400000,1.479523,0.150000,0.490886,2.120409,1.563767,0.500000,8.000,2.000,0,0
214,1070,right_shoulder_pitch,0.644675,0.191615,0.524761,0.500000,0.594675,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.839325,Cruise,traj_vel,-0.400000,1.485592,0.150000,0.522357,2.157950,1.503342,0.500000,8.000,2.000,0,0
215,1075,right_shoulder_pitch,0.648126,0.215780,0.527261,0.500000,0.598126,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.835874,Cruise,traj_vel,-0.400000,1.492403,0.150000,0.533878,2.176281,1.481370,0.500000,8.000,2.000,0,0
216,1080,right_shoulder_pitch,0.651962,0.239769,0.529761,0.500000,0.601962,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.832038,Cruise,traj_vel,-0.400000,1.499952,0.150000,0.530524,2.180476,1.569260,0.500000,8.000,2.000,0,0
217,1085,right_shoulder_pitch,0.656564,0.287510,0.532261,0.500000,0.606564,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.827436,Cruise,traj_vel,-0.400000,1.508979,0.150000,0.504138,2.163117,1.704766,0.500000,8.000,2.000,0,0
218,1090,right_shoulder_pitch,0.660782,0.263788,0.534761,0.500000,0.610782,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.823218,Cruise,traj_vel,-0.400000,1.517226,0.150000,0.496209,2.163435,1.792656,0.500000,8.000,2.000,0,0
219,1095,right_shoulder_pitch,0.665768,0.311426,0.537261,0.500000,0.615768,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.818232,Cruise,traj_vel,-0.400000,1.526938,0.150000,0.466444,2.143382,1.860409,0.500000,8.000,2.000,0,0
220,1100,right_shoulder_pitch,0.670370,0.287748,0.539761,0.500000,0.620370,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.813630,Cruise,traj_vel,-0.400000,1.535868,0.150000,0.455959,2.141827,1.801811,0.500000,8.000,2.000,0,0
221,1105,right_shoulder_pitch,0.674588,0.263689,0.542261,0.500000,0.624588,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.809412,Cruise,traj_vel,-0.400000,1.544026,0.150000,0.460125,2.154151,1.673634,0.500000,8.000,2.000,0,0
222,1110,right_shoulder_pitch,0.678041,0.215691,0.544761,0.500000,0.628041,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.805959,Cruise,traj_vel,-0.400000,1.550682,0.150000,0.487248,2.187930,1.713921,0.500000,8.000,2.000,0,0
223,1115,right_shoulder_pitch,0.681492,0.215772,0.547261,0.500000,0.631492,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.802508,Cruise,traj_vel,-0.400000,1.557318,0.150000,0.507550,2.214868,1.598561,0.500000,8.000,2.000,0,0
224,1120,right_shoulder_pitch,0.685327,0.239655,0.549761,0.500000,0.635327,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.798673,Cruise,traj_vel,-0.400000,1.564669,0.150000,0.510835,2.225505,1.561936,0.500000,8.000,2.000,0,0
225,1125,right_shoulder_pitch,0.689162,0.239704,0.552261,0.500000,0.639162,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.794838,Cruise,traj_vel,-0.400000,1.571998,0.150000,0.513274,2.235272,1.756035,0.500000,8.000,2.000,0,0
226,1130,right_shoulder_pitch,0.694147,0.311633,0.554761,0.500000,0.644147,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.789853,Cruise,traj_vel,-0.400000,1.581490,0.150000,0.479139,2.210629,1.706597,0.500000,8.000,2.000,0,0
227,1135,right_shoulder_pitch,0.699133,0.311506,0.557261,0.500000,0.649133,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.784867,Cruise,traj_vel,-0.400000,1.590943,0.150000,0.453601,2.194544,1.994079,0.500000,8.000,2.000,0,0
228,1140,right_shoulder_pitch,0.703352,0.263776,0.559761,0.500000,0.653352,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.780648,Cruise,traj_vel,-0.400000,1.598912,0.150000,0.458313,2.207225,2.005066,0.500000,8.000,2.000,0,0
229,1145,right_shoulder_pitch,0.707187,0.239595,0.562261,0.500000,0.657187,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.776813,Cruise,traj_vel,-0.400000,1.606131,0.150000,0.473937,2.230068,1.746880,0.500000,8.000,2.000,0,0
230,1150,right_shoulder_pitch,0.711405,0.263741,0.564761,0.500000,0.661405,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.772595,Cruise,traj_vel,-0.400000,1.614044,0.150000,0.473583,2.237627,1.547288,0.500000,8.000,2.000,0,0
231,1155,right_shoulder_pitch,0.715624,0.263678,0.567261,0.500000,0.665624,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.768376,Cruise,traj_vel,-0.400000,1.621929,0.150000,0.473348,2.245277,1.765190,0.500000,8.000,2.000,0,0
232,1160,right_shoulder_pitch,0.718692,0.191678,0.569761,0.500000,0.668692,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.765308,Cruise,traj_vel,-0.400000,1.627645,0.150000,0.509172,2.286817,1.624196,0.500000,8.000,2.000,0,0
233,1165,right_shoulder_pitch,0.722910,0.263736,0.572261,0.500000,0.672910,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.761090,Cruise,traj_vel,-0.400000,1.635480,0.150000,0.500011,2.285491,1.690114,0.500000,8.000,2.000,0,0
234,1170,right_shoulder_pitch,0.727513,0.287558,0.574761,0.500000,0.677513,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.756487,Cruise,traj_vel,-0.400000,1.643995,0.150000,0.481229,2.275224,1.746880,0.500000,8.000,2.000,0,0
235,1175,right_shoulder_pitch,0.733265,0.359600,0.577261,0.500000,0.683265,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.750735,Cruise,traj_vel,-0.400000,1.654588,0.150000,0.431122,2.235710,1.957458,0.500000,8.000,2.000,0,0
236,1180,right_shoulder_pitch,0.737867,0.287666,0.579761,0.500000,0.687867,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.746133,Cruise,traj_vel,-0.400000,1.663023,0.150000,0.429508,2.242532,2.114933,0.500000,8.000,2.000,0,0
237,1185,right_shoulder_pitch,0.741702,0.239554,0.582261,0.500000,0.691702,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.742298,Cruise,traj_vel,-0.400000,1.670026,0.150000,0.452354,2.272380,1.849422,0.500000,8.000,2.000,0,0
238,1190,right_shoulder_pitch,0.745537,0.239804,0.584761,0.500000,0.695537,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.738463,Cruise,traj_vel,-0.400000,1.677004,0.150000,0.469364,2.296367,1.666310,0.500000,8.000,2.000,0,0
239,1195,right_shoulder_pitch,0.748989,0.215654,0.587261,0.500000,0.698989,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.735011,Cruise,traj_vel,-0.400000,1.683264,0.150000,0.494196,2.327460,1.708428,0.500000,8.000,2.000,0,0
240,1200,right_shoulder_pitch,0.752441,0.215798,0.589761,0.500000,0.702441,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.731559,Cruise,traj_vel,-0.400000,1.689503,0.150000,0.512748,2.352251,1.774346,0.500000,8.000,2.000,0,0
241,1205,right_shoulder_pitch,0.755892,0.215751,0.592261,0.500000,0.705892,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.728108,Cruise,traj_vel,-0.400000,1.695722,0.150000,0.526685,2.372407,1.783501,0.500000,8.000,2.000,0,0
242,1210,right_shoulder_pitch,0.759344,0.215603,0.594761,0.500000,0.709344,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.724656,Cruise,traj_vel,-0.400000,1.701920,0.150000,0.537212,2.389132,1.814629,0.500000,8.000,2.000,0,0
243,1215,right_shoulder_pitch,0.764329,0.311748,0.597261,0.500000,0.714329,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.719671,Cruise,traj_vel,-0.400000,1.710838,0.150000,0.497035,2.357873,1.891537,0.500000,8.000,2.000,0,0
244,1220,right_shoulder_pitch,0.769698,0.335299,0.599761,0.500000,0.719698,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.714302,Cruise,traj_vel,-0.400000,1.720394,0.150000,0.455127,2.325521,1.981262,0.500000,8.000,2.000,0,0
245,1225,right_shoulder_pitch,0.774301,0.287420,0.602261,0.500000,0.724301,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.709699,Cruise,traj_vel,-0.400000,1.728547,0.150000,0.447635,2.326182,2.338328,0.500000,8.000,2.000,0,0
246,1230,right_shoulder_pitch,0.777752,0.215790,0.604761,0.500000,0.727752,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.706248,Cruise,traj_vel,-0.400000,1.734636,0.150000,0.477831,2.362467,1.854916,0.500000,8.000,2.000,0,0
247,1235,right_shoulder_pitch,0.781587,0.239375,0.607261,0.500000,0.731587,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.702413,Cruise,traj_vel,-0.400000,1.741378,0.150000,0.488686,2.380064,1.783501,0.500000,8.000,2.000,0,0
248,1240,right_shoulder_pitch,0.785422,0.240130,0.609761,0.500000,0.735422,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.698578,Cruise,traj_vel,-0.400000,1.748095,0.150000,0.496449,2.394544,1.825619,0.500000,8.000,2.000,0,0
249,1245,right_shoulder_pitch,0.789257,0.159841,0.612261,0.500000,0.739257,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.694743,Cruise,traj_vel,-0.400000,1.754785,0.150000,0.542417,2.447202,1.713921,0.500000,8.000,2.000,0,0
250,1250,right_shoulder_pitch,0.795010,0.359608,0.614761,0.500000,0.745010,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.688990,Cruise,traj_vel,-0.400000,1.764773,0.150000,0.477009,2.391782,1.878719,0.500000,8.000,2.000,0,0
251,1255,right_shoulder_pitch,0.799996,0.249262,0.617261,0.500000,0.749996,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.684004,Cruise,traj_vel,-0.400000,1.773383,0.150000,0.483125,2.406508,2.012390,0.500000,8.000,2.000,0,0
252,1260,right_shoulder_pitch,0.806515,0.407469,0.619761,0.500000,0.756515,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.677485,Cruise,traj_vel,-0.400000,1.784574,0.150000,0.408609,2.343183,2.032531,0.500000,8.000,2.000,0,0
253,1265,right_shoulder_pitch,0.810734,0.263666,0.622261,0.500000,0.760734,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.673266,Cruise,traj_vel,-0.400000,1.791775,0.150000,0.424624,2.366399,2.083805,0.500000,8.000,2.000,0,0
254,1270,right_shoulder_pitch,0.814185,0.215688,0.624761,0.500000,0.764185,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.669815,Cruise,traj_vel,-0.400000,1.797643,0.150000,0.460624,2.408267,1.891537,0.500000,8.000,2.000,0,0
255,1275,right_shoulder_pitch,0.817636,0.215764,0.627261,0.500000,0.767636,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.666364,Cruise,traj_vel,-0.400000,1.803489,0.150000,0.487586,2.441075,1.849422,0.500000,8.000,2.000,0,0
256,1280,right_shoulder_pitch,0.820704,0.191696,0.629761,0.500000,0.770704,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.663296,Cruise,traj_vel,-0.400000,1.808668,0.150000,0.519841,2.478509,1.827450,0.500000,8.000,2.000,0,0
257,1285,right_shoulder_pitch,0.824157,0.215772,0.632261,0.500000,0.774157,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.659843,Cruise,traj_vel,-0.400000,1.814475,0.150000,0.531995,2.496470,1.807305,0.500000,8.000,2.000,0,0
258,1290,right_shoulder_pitch,0.828375,0.263743,0.634761,0.500000,0.778375,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.655625,Cruise,traj_vel,-0.400000,1.821542,0.150000,0.517125,2.488667,1.992248,0.500000,8.000,2.000,0,0
259,1295,right_shoulder_pitch,0.832977,0.287475,0.637261,0.500000,0.782977,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.651023,Cruise,traj_vel,-0.400000,1.829214,0.150000,0.494106,2.473320,2.038025,0.500000,8.000,2.000,0,0
260,1300,right_shoulder_pitch,0.837579,0.287728,0.639761,0.500000,0.787579,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.646421,Cruise,traj_vel,-0.400000,1.836847,0.150000,0.476716,2.463563,2.199165,0.500000,8.000,2.000,0,0
261,1305,right_shoulder_pitch,0.842564,0.311522,0.642261,0.500000,0.792564,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.641436,Cruise,traj_vel,-0.400000,1.845073,0.150000,0.451776,2.446849,2.279731,0.500000,8.000,2.000,0,0
262,1310,right_shoulder_pitch,0.846784,0.263716,0.644761,0.500000,0.796784,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.637216,Cruise,traj_vel,-0.400000,1.851998,0.150000,0.456974,2.458972,1.959289,0.500000,8.000,2.000,0,0
263,1315,right_shoulder_pitch,0.851002,0.263710,0.647261,0.500000,0.801002,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.632998,Cruise,traj_vel,-0.400000,1.858889,0.150000,0.460876,2.469765,2.025207,0.500000,8.000,2.000,0,0
264,1320,right_shoulder_pitch,0.854070,0.191660,0.649761,0.500000,0.804070,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.629930,Cruise,traj_vel,-0.400000,1.863880,0.150000,0.499826,2.513707,1.832943,0.500000,8.000,2.000,0,0
265,1325,right_shoulder_pitch,0.858288,0.263791,0.652261,0.500000,0.808288,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.625712,Cruise,traj_vel,-0.400000,1.870714,0.150000,0.492975,2.513689,1.882381,0.500000,8.000,2.000,0,0
266,1330,right_shoulder_pitch,0.862507,0.263560,0.654761,0.500000,0.812507,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.621493,Cruise,traj_vel,-0.400000,1.877515,0.150000,0.487951,2.515466,2.016052,0.500000,8.000,2.000,0,0
267,1335,right_shoulder_pitch,0.867109,0.287645,0.657261,0.500000,0.817109,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.616891,Cruise,traj_vel,-0.400000,1.884896,0.150000,0.472141,2.507037,1.979431,0.500000,8.000,2.000,0,0
268,1340,right_shoulder_pitch,0.872479,0.335668,0.659761,0.500000,0.822479,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.611521,Cruise,traj_vel,-0.400000,1.893458,0.150000,0.436271,2.479729,2.281562,0.500000,8.000,2.000,0,0
269,1345,right_shoulder_pitch,0.876697,0.263394,0.662261,0.500000,0.826697,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.607303,Cruise,traj_vel,-0.400000,1.900146,0.150000,0.445506,2.495652,2.279731,0.500000,8.000,2.000,0,0
270,1350,right_shoulder_pitch,0.880915,0.263946,0.664761,0.500000,0.830915,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.603085,Cruise,traj_vel,-0.400000,1.906800,0.150000,0.452157,2.508957,2.058170,0.500000,8.000,2.000,0,0
271,1355,right_shoulder_pitch,0.884750,0.239611,0.667261,0.500000,0.834750,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.599250,Cruise,traj_vel,-0.400000,1.912820,0.150000,0.469312,2.532132,1.895199,0.500000,8.000,2.000,0,0
272,1360,right_shoulder_pitch,0.888585,0.239710,0.669761,0.500000,0.838585,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.595415,Cruise,traj_vel,-0.400000,1.918812,0.150000,0.482129,2.550941,2.102115,0.500000,8.000,2.000,0,0
273,1365,right_shoulder_pitch,0.890886,0.143826,0.672261,0.500000,0.840886,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.593114,Cruise,traj_vel,-0.400000,1.922393,0.150000,0.539684,2.612077,1.973938,0.500000,8.000,2.000,0,0
274,1370,right_shoulder_pitch,0.895105,0.263632,0.674761,0.500000,0.845105,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.588895,Cruise,traj_vel,-0.400000,1.928932,0.150000,0.522947,2.601880,1.862240,0.500000,8.000,2.000,0,0
275,1375,right_shoulder_pitch,0.898941,0.239776,0.677261,0.500000,0.848941,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.585059,Cruise,traj_vel,-0.400000,1.934849,0.150000,0.522322,2.607171,2.050846,0.500000,8.000,2.000,0,0
276,1380,right_shoulder_pitch,0.903542,0.287461,0.679761,0.500000,0.853542,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.580458,Cruise,traj_vel,-0.400000,1.941910,0.150000,0.498011,2.589920,2.058170,0.500000,8.000,2.000,0,0
277,1385,right_shoulder_pitch,0.909295,0.359674,0.682261,0.500000,0.859295,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.574705,Cruise,traj_vel,-0.400000,1.950678,0.150000,0.443671,2.544349,2.424392,0.500000,8.000,2.000,0,0
278,1390,right_shoulder_pitch,0.913513,0.263693,0.684761,0.500000,0.863513,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.570487,Cruise,traj_vel,-0.400000,1.957066,0.150000,0.450907,2.557974,2.402419,0.500000,8.000,2.000,0,0
279,1395,right_shoulder_pitch,0.917348,0.239638,0.687261,0.500000,0.867348,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.566652,Cruise,traj_vel,-0.400000,1.962844,0.150000,0.468361,2.581206,2.091129,0.500000,8.000,2.000,0,0
280,1400,right_shoulder_pitch,0.921184,0.239772,0.689761,0.500000,0.871184,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.562816,Cruise,traj_vel,-0.400000,1.968594,0.150000,0.481385,2.599980,2.019714,0.500000,8.000,2.000,0,0
281,1405,right_shoulder_pitch,0.925786,0.287534,0.692261,0.500000,0.875786,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.558214,Cruise,traj_vel,-0.400000,1.975455,0.150000,0.467272,2.592727,1.979431,0.500000,8.000,2.000,0,0
282,1410,right_shoulder_pitch,0.929621,0.239750,0.694761,0.500000,0.879621,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.554379,Cruise,traj_vel,-0.400000,1.981140,0.150000,0.480579,2.611719,2.060001,0.500000,8.000,2.000,0,0
283,1415,right_shoulder_pitch,0.933456,0.239704,0.697261,0.500000,0.883456,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.550544,Cruise,traj_vel,-0.400000,1.986796,0.150000,0.490582,2.627378,2.144229,0.500000,8.000,2.000,0,0
284,1420,right_shoulder_pitch,0.938441,0.311465,0.699761,0.500000,0.888441,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.545559,Cruise,traj_vel,-0.400000,1.994105,0.150000,0.462204,2.606309,2.032531,0.500000,8.000,2.000,0,0
285,1425,right_shoulder_pitch,0.944194,0.359658,0.702261,0.500000,0.894194,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.539806,Cruise,traj_vel,-0.400000,2.002477,0.150000,0.416824,2.569302,2.244941,0.500000,8.000,2.000,0,0
286,1430,right_shoulder_pitch,0.949180,0.311442,0.704761,0.500000,0.899180,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.534820,Cruise,traj_vel,-0.400000,2.009681,0.150000,0.406897,2.566578,2.572711,0.500000,8.000,2.000,0,0
287,1435,right_shoulder_pitch,0.952631,0.215816,0.707261,0.500000,0.902631,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.531369,Cruise,traj_vel,-0.400000,2.014638,0.150000,0.447265,2.611902,2.063663,0.500000,8.000,2.000,0,0
288,1440,right_shoulder_pitch,0.956083,0.215744,0.709761,0.500000,0.906083,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.527917,Cruise,traj_vel,-0.400000,2.019570,0.150000,0.477577,2.647147,2.012390,0.500000,8.000,2.000,0,0
289,1445,right_shoulder_pitch,0.960301,0.263597,0.712261,0.500000,0.910301,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.523699,Cruise,traj_vel,-0.400000,2.025567,0.150000,0.476384,2.651951,2.023376,0.500000,8.000,2.000,0,0
290,1450,right_shoulder_pitch,0.964136,0.239745,0.714761,0.500000,0.914136,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.519864,Cruise,traj_vel,-0.400000,2.030987,0.150000,0.487416,2.668403,1.994079,0.500000,8.000,2.000,0,0
291,1455,right_shoulder_pitch,0.967971,0.239616,0.717261,0.500000,0.917971,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.516029,Cruise,traj_vel,-0.400000,2.036377,0.150000,0.495754,2.682131,2.305369,0.500000,8.000,2.000,0,0
292,1460,right_shoulder_pitch,0.972574,0.287742,0.719761,0.500000,0.922574,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.511426,Cruise,traj_vel,-0.400000,2.042807,0.150000,0.477944,2.670751,2.157047,0.500000,8.000,2.000,0,0
293,1465,right_shoulder_pitch,0.977943,0.335572,0.722261,0.500000,0.927943,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.506057,Cruise,traj_vel,-0.400000,2.050252,0.150000,0.440672,2.640924,2.323680,0.500000,8.000,2.000,0,0
294,1470,right_shoulder_pitch,0.982928,0.311539,0.724761,0.500000,0.932928,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.501072,Cruise,traj_vel,-0.400000,2.057113,0.150000,0.424735,2.631847,2.417067,0.500000,8.000,2.000,0,0
295,1475,right_shoulder_pitch,0.986763,0.239716,0.727261,0.500000,0.936763,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.497237,Cruise,traj_vel,-0.400000,2.062355,0.150000,0.448693,2.661048,2.391429,0.500000,8.000,2.000,0,0
296,1480,right_shoulder_pitch,0.990215,0.215665,0.729761,0.500000,0.940215,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.493785,Cruise,traj_vel,-0.400000,2.067048,0.150000,0.478687,2.695735,2.041687,0.500000,8.000,2.000,0,0
297,1485,right_shoulder_pitch,0.994050,0.239777,0.732261,0.500000,0.944050,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.489950,Cruise,traj_vel,-0.400000,2.072233,0.150000,0.489127,2.711360,2.030700,0.500000,8.000,2.000,0,0
298,1490,right_shoulder_pitch,0.997502,0.215735,0.734761,0.500000,0.947502,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.486498,Cruise,traj_vel,-0.400000,2.076874,0.150000,0.508978,2.735852,2.072818,0.500000,8.000,2.000,0,0
299,1495,right_shoulder_pitch,1.001720,0.263596,0.737261,0.500000,0.951720,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.482280,Cruise,traj_vel,-0.400000,2.082512,0.150000,0.499935,2.732447,2.052677,0.500000,8.000,2.000,0,0
300,1500,right_shoulder_pitch,1.006322,0.287677,0.739761,0.500000,0.956322,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.477678,Cruise,traj_vel,-0.400000,2.088620,0.150000,0.481113,2.719733,2.374949,0.500000,8.000,2.000,0,0
301,1505,right_shoulder_pitch,1.011308,0.311483,0.742261,0.500000,0.961308,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.472692,Cruise,traj_vel,-0.400000,2.095187,0.150000,0.455093,2.700280,2.380443,0.500000,8.000,2.000,0,0
302,1510,right_shoulder_pitch,1.016677,0.335601,0.744761,0.500000,0.966677,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.467323,Cruise,traj_vel,-0.400000,2.102202,0.150000,0.423519,2.675721,2.424392,0.500000,8.000,2.000,0,0
303,1515,right_shoulder_pitch,1.021279,0.287709,0.747261,0.500000,0.971279,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.462721,Cruise,traj_vel,-0.400000,2.108167,0.150000,0.423785,2.681952,2.186347,0.500000,8.000,2.000,0,0
304,1520,right_shoulder_pitch,1.025881,0.287591,0.749761,0.500000,0.975881,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.458119,Cruise,traj_vel,-0.400000,2.114086,0.150000,0.424043,2.688129,2.270576,0.500000,8.000,2.000,0,0
305,1525,right_shoulder_pitch,1.029716,0.239625,0.752261,0.500000,0.979716,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.454284,Cruise,traj_vel,-0.400000,2.118985,0.150000,0.448220,2.717204,2.091129,0.500000,8.000,2.000,0,0
306,1530,right_shoulder_pitch,1.034318,0.287717,0.754761,0.500000,0.984318,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.449682,Cruise,traj_vel,-0.400000,2.124822,0.150000,0.442306,2.717128,1.995910,0.500000,8.000,2.000,0,0
307,1535,right_shoulder_pitch,1.038920,0.287166,0.757261,0.500000,0.988920,1.484000,1.484000,-0.872665,3.136111,-0.050000,1,0.445080,Cruise,traj_vel,-0.400000,2.130614,0.150000,0.438147,2.718761,2.219306,0.500000,8.000,2.000,0,0
308,1540,right_shoulder_pitch,1.043906,0.249204,1.043044,-0.172500,1.043044,0.000000,0.000000,-0.872665,3.141593,-0.000862,0,-1.043906,Accelerate,traj_vel,-0.006900,2.136839,-0.150000,-0.843408,1.143431,2.396922,-0.172500,8.000,2.000,0,0
309,1545,right_shoulder_pitch,1.055794,0.270356,1.042069,-0.195000,1.042069,0.000000,0.000000,-0.872665,3.141593,-0.013726,0,-1.055794,Accelerate,traj_vel,-0.109806,2.151466,-0.150000,-0.898984,1.102482,2.274238,-0.195000,8.000,2.000,0,0
