tick,t_ms,joint,q,dq,q_traj,dq_traj,q_des,target,target_raw,q_env_lo,q_env_hi,lead,lead_sat,settle_error,phase,friction_mode,tau_p,tau_g,tau_f,tau_d,tau_ff_cmd,tau_meas,dq_mit,kp,kd,joint_stuck,planner_frozen
209,1045,right_shoulder_pitch,1.592321,-0.023960,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.668141,0.000000,8.000,2.000,1,0
210,1050,right_shoulder_pitch,1.592704,0.023974,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.644337,0.000000,8.000,2.000,1,0
211,1055,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.646168,0.000000,8.000,2.000,1,0
212,1060,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.715752,0.000000,8.000,2.000,1,0
213,1065,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.697438,0.000000,8.000,2.000,1,0
214,1070,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.695607,0.000000,8.000,2.000,1,0
215,1075,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.677296,0.000000,8.000,2.000,1,0
216,1080,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.772515,0.000000,8.000,2.000,1,0
217,1085,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.713921,0.000000,8.000,2.000,1,0
218,1090,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.664479,0.000000,8.000,2.000,1,0
219,1095,right_shoulder_pitch,1.592321,-0.023958,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.642506,0.000000,8.000,2.000,1,0
220,1100,right_shoulder_pitch,1.592704,0.023975,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.662648,0.000000,8.000,2.000,1,0
221,1105,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.695607,0.000000,8.000,2.000,1,0
222,1110,right_shoulder_pitch,1.592321,-0.023962,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.655324,0.000000,8.000,2.000,1,0
223,1115,right_shoulder_pitch,1.592704,0.023977,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
224,1120,right_shoulder_pitch,1.592321,-0.023959,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.671803,0.000000,8.000,2.000,1,0
225,1125,right_shoulder_pitch,1.592704,0.023974,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.677296,0.000000,8.000,2.000,1,0
226,1130,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.673634,0.000000,8.000,2.000,1,0
227,1135,right_shoulder_pitch,1.592321,-0.023961,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.708428,0.000000,8.000,2.000,1,0
228,1140,right_shoulder_pitch,1.592704,0.023976,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.627858,0.000000,8.000,2.000,1,0
229,1145,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.702935,0.000000,8.000,2.000,1,0
230,1150,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.728569,0.000000,8.000,2.000,1,0
231,1155,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.690114,0.000000,8.000,2.000,1,0
232,1160,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.668141,0.000000,8.000,2.000,1,0
233,1165,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.688282,0.000000,8.000,2.000,1,0
234,1170,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.717583,0.000000,8.000,2.000,1,0
235,1175,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.657155,0.000000,8.000,2.000,1,0
236,1180,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.695607,0.000000,8.000,2.000,1,0
237,1185,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.701103,0.000000,8.000,2.000,1,0
238,1190,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
239,1195,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.686451,0.000000,8.000,2.000,1,0
240,1200,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.712090,0.000000,8.000,2.000,1,0
241,1205,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.693776,0.000000,8.000,2.000,1,0
242,1210,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.658986,0.000000,8.000,2.000,1,0
243,1215,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.682789,0.000000,8.000,2.000,1,0
244,1220,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.735893,0.000000,8.000,2.000,1,0
245,1225,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
246,1230,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.669972,0.000000,8.000,2.000,1,0
247,1235,right_shoulder_pitch,1.592321,-0.019148,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.743218,0.000000,8.000,2.000,1,0
248,1240,right_shoulder_pitch,1.592704,0.024023,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.702935,0.000000,8.000,2.000,1,0
249,1245,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.677296,0.000000,8.000,2.000,1,0
250,1250,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.627858,0.000000,8.000,2.000,1,0
251,1255,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.627858,0.000000,8.000,2.000,1,0
252,1260,right_shoulder_pitch,1.592321,-0.023959,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.726738,0.000000,8.000,2.000,1,0
253,1265,right_shoulder_pitch,1.592704,0.023971,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.686451,0.000000,8.000,2.000,1,0
254,1270,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.651661,0.000000,8.000,2.000,1,0
255,1275,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
256,1280,right_shoulder_pitch,1.592321,-0.023974,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.626027,0.000000,8.000,2.000,1,0
257,1285,right_shoulder_pitch,1.592704,0.023964,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.660817,0.000000,8.000,2.000,1,0
258,1290,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.679127,0.000000,8.000,2.000,1,0
259,1295,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.644337,0.000000,8.000,2.000,1,0
260,1300,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.713921,0.000000,8.000,2.000,1,0
261,1305,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.633351,0.000000,8.000,2.000,1,0
262,1310,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.688282,0.000000,8.000,2.000,1,0
263,1315,right_shoulder_pitch,1.592321,-0.023976,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.704766,0.000000,8.000,2.000,1,0
264,1320,right_shoulder_pitch,1.592704,0.023961,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.690114,0.000000,8.000,2.000,1,0
265,1325,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.712090,0.000000,8.000,2.000,1,0
266,1330,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.611378,0.000000,8.000,2.000,1,0
267,1335,right_shoulder_pitch,1.592321,-0.023968,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.717583,0.000000,8.000,2.000,1,0
268,1340,right_shoulder_pitch,1.592704,0.023972,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.664479,0.000000,8.000,2.000,1,0
269,1345,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.684620,0.000000,8.000,2.000,1,0
270,1350,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.642506,0.000000,8.000,2.000,1,0
271,1355,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.668141,0.000000,8.000,2.000,1,0
272,1360,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.657155,0.000000,8.000,2.000,1,0
273,1365,right_shoulder_pitch,1.592321,-0.023972,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.684620,0.000000,8.000,2.000,1,0
274,1370,right_shoulder_pitch,1.592704,0.023961,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.647999,0.000000,8.000,2.000,1,0
275,1375,right_shoulder_pitch,1.592321,-0.023976,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.642506,0.000000,8.000,2.000,1,0
276,1380,right_shoulder_pitch,1.592704,0.023968,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.640675,0.000000,8.000,2.000,1,0
277,1385,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.684620,0.000000,8.000,2.000,1,0
278,1390,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.713921,0.000000,8.000,2.000,1,0
279,1395,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.684620,0.000000,8.000,2.000,1,0
280,1400,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.644337,0.000000,8.000,2.000,1,0
281,1405,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.653492,0.000000,8.000,2.000,1,0
282,1410,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.658986,0.000000,8.000,2.000,1,0
283,1415,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.708428,0.000000,8.000,2.000,1,0
284,1420,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.706597,0.000000,8.000,2.000,1,0
285,1425,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.677296,0.000000,8.000,2.000,1,0
286,1430,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.684620,0.000000,8.000,2.000,1,0
287,1435,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.735893,0.000000,8.000,2.000,1,0
288,1440,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.697438,0.000000,8.000,2.000,1,0
289,1445,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.607716,0.000000,8.000,2.000,1,0
290,1450,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.693776,0.000000,8.000,2.000,1,0
291,1455,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.699272,0.000000,8.000,2.000,1,0
292,1460,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.697438,0.000000,8.000,2.000,1,0
293,1465,right_shoulder_pitch,1.592321,-0.023968,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.682789,0.000000,8.000,2.000,1,0
294,1470,right_shoulder_pitch,1.592704,0.023967,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.662648,0.000000,8.000,2.000,1,0
295,1475,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.682789,0.000000,8.000,2.000,1,0
296,1480,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.713921,0.000000,8.000,2.000,1,0
297,1485,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.637013,0.000000,8.000,2.000,1,0
298,1490,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.649830,0.000000,8.000,2.000,1,0
299,1495,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.739556,0.000000,8.000,2.000,1,0
300,1500,right_shoulder_pitch,1.592321,-0.023967,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.675465,0.000000,8.000,2.000,1,0
301,1505,right_shoulder_pitch,1.592704,0.023975,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.664479,0.000000,8.000,2.000,1,0
302,1510,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.655324,0.000000,8.000,2.000,1,0
303,1515,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.669972,0.000000,8.000,2.000,1,0
304,1520,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.697438,0.000000,8.000,2.000,1,0
305,1525,right_shoulder_pitch,1.592321,-0.023963,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080153,1,-0.080153,Hold,settle,-0.641222,2.471547,-0.150000,0.000000,2.321547,1.644337,0.000000,8.000,2.000,1,0
306,1530,right_shoulder_pitch,1.592704,0.023981,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.712090,0.000000,8.000,2.000,1,0
307,1535,right_shoulder_pitch,1.592704,0.000000,1.512168,0.000000,1.512168,1.512168,1.512168,-0.872665,3.141593,-0.080536,1,-0.080536,Hold,settle,-0.644290,2.471527,-0.150000,0.000000,2.321527,1.715752,0.000000,8.000,2.000,1,0
308,1540,right_shoulder_pitch,1.592704,0.000000,1.592204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.653492,-0.100000,8.000,2.000,1,0
309,1545,right_shoulder_pitch,1.592704,0.000000,1.591704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.684620,-0.100000,8.000,2.000,1,0
310,1550,right_shoulder_pitch,1.592704,0.000000,1.591204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.862240,-0.100000,8.000,2.000,1,0
311,1555,right_shoulder_pitch,1.592704,0.000000,1.590704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.900692,-0.100000,8.000,2.000,1,0
312,1560,right_shoulder_pitch,1.592704,0.000000,1.590204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.897030,-0.100000,8.000,2.000,1,0
